scenario_token,outer_test_fold,calibration_fold,candidate_count,positive_opportunity,rsm_selected_action,rsm_selected_teacher_improvement,quality_selected_action,plan_control_selected_action,dist_mean_selected_action,temporal_profile_selected_action,dirp_joint_selected_action,quality_value,plan_control_value,dist_mean_value,temporal_profile_value,dirp_joint_value,cv_occ_selected_action,local_rf_selected_action,plan_rf_selected_action,cv_occ_value,local_rf_value,plan_rf_value,pc_occupancy_robust_selected_action,pc_occupancy_robust_value,rsm_occ_delta_cv,rsm_occ_delta_ca,rsm_occ_delta_brake,rsm_occ_delta_yield,rsm_occ_delta_nonyield,risk_delta_l1,delta_hard_agent_risk,delta_soft_agent_risk,delta_agent_ttc_risk,delta_hard_off_route_risk,delta_soft_off_route_risk,delta_red_light_risk,teacher_bucket,quality_accept,cv_occ_accept,local_rf_accept,plan_rf_accept,v44_robust_accept,current_risk_all_zero,cv_to_local_local_only,cv_to_local_cv_only,local_to_plan_plan_only,local_to_plan_local_only,v44robust_to_plan_plan_only,v44robust_to_plan_v44_only,teacher_bucket_v46,plan_control_accept,dist_mean_accept,temporal_profile_accept,dirp_joint_accept,plan_to_dist_mean_dist_mean_only,plan_to_dist_mean_plan_only,plan_to_temporal_profile_temporal_profile_only,plan_to_temporal_profile_plan_only,plan_to_dirp_joint_dirp_joint_only,plan_to_dirp_joint_plan_only,plan_control_material_miss,dist_mean_material_miss,temporal_profile_material_miss,dirp_joint_material_miss
ebdc46dacb5f53f2,1,2,20,1,21,7.133007049464624e-07,-1,-1,-1,-1,-1,-0.0362546546809306,-0.034363535891441,-0.0336600595058012,-0.0361577124783148,-0.036325935469482,-1,-1,-1,-0.0339860849239303,-0.0342884331179716,-0.034363535891441,-1,-0.0337131407684938,0.0003953874111175,0.0003953874111175,0.0003953874111175,0.0003953874111175,0.0003953874111175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,True,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
06a937676ff65c69,1,2,17,1,9,-0.0008672325992258,-1,-1,-1,-1,-1,-0.1278810034407201,-0.0398011444814194,-0.052194252808551,-0.220602926678381,-0.2170571356209979,-1,-1,-1,-0.1546636915102299,-0.0418820855649528,-0.0398011444814194,-1,-0.1176970030239336,-0.0046680122613906,-0.0044999867677688,0.0201165676116943,-0.0316249430179595,-0.0046853125095367,0.0131705403327941,0.0,0.0,0.0131705403327941,0.0,0.0,0.0,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26f611f146275818,1,2,17,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
441987f47a6f5784,1,2,9,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5f4392860e5752ce,1,2,6,1,24,-0.000464562402782,-1,-1,-1,-1,-1,-0.0925478705058807,-0.2195800811490871,-0.0503873457621669,-0.144109592277437,-0.0933151218872743,-1,-1,-1,-0.1502469349094325,-0.1671996270162393,-0.2195800811490871,-1,-0.1571900996920338,-0.0100564956665039,-0.0100564956665039,-0.0100564956665039,-0.0100564956665039,-0.0100564956665039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5fde760ec9f05c3d,1,2,16,1,22,-0.0001297025804172,-1,-1,-1,-1,-1,-0.0232363225905668,-0.0424690401962251,-0.0134562294865058,-0.0683034567533742,-0.0823141064100856,-1,-1,-1,-0.0113711534678844,-0.0464434601740568,-0.0424690401962251,-1,-0.127928022757766,0.0020679980516433,0.0032999664545059,-0.0309397131204605,-0.0173667520284652,0.005038782954216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
606e5b5125985e1f,1,2,12,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73cd1e45d87156ee,1,2,18,1,23,0.0003884504090763,23,-1,-1,-1,-1,0.0237844221966703,-0.1228905089896456,-0.1243758617690253,-0.0440742545789763,-0.1060484769178777,-1,-1,-1,-0.1657446398720923,-0.1085731536885759,-0.1228905089896456,-1,-0.24466340324227,-0.0330334454774856,-0.0326581001281738,-0.0406830012798309,-0.0461203008890152,-0.032924935221672,0.0301840901374816,0.0,0.0,-0.0301840901374816,0.0,0.0,0.0,positive_le_0.001,True,False,False,False,False,False,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7a9a7b86210b5dc4,1,2,17,0,3,-0.0001631911307573,3,3,3,3,3,0.1040579374486047,0.0715262596968405,0.1288328721166734,0.0672493327025194,0.1022498269763219,3,3,3,0.0798657959770611,0.0772416275406922,0.0715262596968405,3,0.0769545219912063,-0.0042165219783782,-0.0042165219783782,-0.0042165219783782,-0.0042165219783782,-0.0042165219783782,0.0584958791732788,0.0,0.0,-0.0584958791732788,0.0,0.0,0.0,mild_harm,True,True,True,True,True,False,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
81195788481d5844,1,2,17,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
948d834b78515695,1,2,10,1,22,2.8722488693892767e-05,22,22,22,22,22,0.0304712844060136,0.0466094235939307,0.0230808286852909,0.0297149600827004,0.0281949667584434,22,22,22,0.0210338278745372,0.0592483460883973,0.0466094235939307,22,0.0199133145465896,-0.001644879579544,-0.0016400218009948,-0.0016485452651977,-0.0016452968120574,-0.001640498638153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,True,True,True,True,True,True,False,False,False,False,False,False,positive_le_0p001,True,True,True,True,False,False,False,False,False,False,False,False,False,False
a08635adfbc45990,1,2,16,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
a5836bf6d71f58f2,1,2,17,1,9,0.000861446211487,-1,-1,-1,-1,-1,-0.2202320559556684,-0.3230065647873686,-0.4339496462323639,-0.3178229352409708,-0.3394643587588322,-1,-1,-1,-0.477569729302673,-0.3129883862155077,-0.3230065647873686,-1,-0.4615708801342967,-0.0448519885540008,-0.0444695651531219,-0.0300117135047912,-0.0451903641223907,-0.0446541011333465,0.0146670937538146,0.0,0.0,0.0146670937538146,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,False,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
a6e92119ed185a7d,1,2,19,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aeb0da156a7b5426,1,2,3,1,21,8.050889065489182e-05,21,21,21,21,21,0.1944553441453541,0.2634285658927854,0.3355998105585426,0.1786252163538953,0.2157012292713672,21,21,21,0.2061960112950222,0.2999305637415647,0.2634285658927854,21,0.200557735091185,0.0020463019609451,0.0008438676595687,0.0020463019609451,0.0020463019609451,6.255507469177246e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,True,True,True,True,True,True,False,False,False,False,False,False,positive_le_0p001,True,True,True,True,False,False,False,False,False,False,False,False,False,False
b024a29a38815f5d,1,2,10,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
c0eff628bb5d57f2,1,2,5,0,9,-0.0002712661859579,-1,9,9,9,9,-0.0425774173922706,0.2577686914139344,0.1826401122659411,0.1736438905535915,0.1099728916469819,9,9,9,0.5179636655074801,0.1772574763607702,0.2577686914139344,9,0.5741453582844402,0.0976979583501815,0.0976852476596832,0.0941692143678665,0.0977425128221511,0.097682386636734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,True,True,True,True,True,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
c2ef8af22b6b57fa,1,2,16,1,8,0.0006266896873712,-1,-1,-1,-1,-1,-0.1670342690588205,-0.1714872310859231,-0.345349628904084,-0.1969029193036097,-0.2969783400367251,-1,-1,-1,-0.3145942700900157,-0.103452617191316,-0.1714872310859231,-1,-0.323930891973248,-0.0257185697555542,-0.0256393253803253,-0.0230831503868103,-0.0257824063301086,-0.0255655348300933,0.0047018527984619,0.0,0.0,0.0047018527984619,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,False,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
e2becee9277c5811,1,2,18,1,22,0.0001367530750111,-1,-1,-1,-1,-1,-0.0179489893019277,-0.140215676161098,-0.1755151399507306,-0.169923204885159,-0.1933385625971192,-1,-1,-1,-0.2541491189958229,-0.1237261474340868,-0.140215676161098,-1,-0.3333665317448046,-0.0411678552627563,-0.0405336767435073,-0.0495892763137817,-0.0592106878757476,-0.0383096486330032,0.0286347866058349,0.0,0.0,-0.0286347866058349,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,False,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
e7c6e7ca0bf75a88,1,2,17,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
f845609710815b95,1,2,16,1,22,-0.0001336572684111,-1,-1,-1,-1,-1,-0.0208471729654777,-0.0577277605503366,-0.0251855685779878,-0.0639857083045307,-0.087371782676107,-1,-1,-1,-0.0506475108714916,-0.0664607160804853,-0.0577277605503366,-1,-0.1450057669851884,-0.0051939636468887,-0.0041027963161468,-0.0306794196367263,-0.0207239240407943,-0.002274140715599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0e7c79855e005220,1,2,17,1,3,0.989674308249508,-1,-1,-1,-1,-1,-0.0188629179574028,-0.106249846563416,-0.1102452993130291,-0.0144098956210837,-0.0221605981462829,-1,-1,-1,-0.136667887767115,-0.0974507618118461,-0.106249846563416,-1,-0.0868039984345356,-0.020532488822937,-0.020532488822937,-0.0003713071346282,-0.020532488822937,-0.020532488822937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,material_positive_gt_0.2,False,False,False,False,False,True,False,False,False,False,False,False,material_positive_gt_0p2,False,False,False,False,False,False,False,False,False,False,True,True,True,True
14dd0d86a4d353af,1,2,1,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2d691673d2a75468,1,2,5,1,9,-0.0005493406044321,-1,9,9,-1,-1,-0.1580240209070793,0.2324497436379186,0.104942956800687,-0.2275734515338202,-0.2250657667512363,-1,9,9,-0.0215543993272019,0.227081718186177,0.2324497436379186,-1,-0.0250542904947197,0.0237855948507785,0.0238996855914592,0.0167043581604957,0.019602321088314,0.0241631940007209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,True,True,False,True,True,False,False,False,True,False,mild_harm,True,True,False,False,False,False,False,True,False,True,False,False,False,False
4a475083531f544e,1,2,17,1,5,0.0005351796336472,-1,-1,-1,-1,-1,-0.1290598766545519,-0.1789358345051261,-0.1738530221872722,-0.1415165939318373,-0.1390478580567393,-1,-1,-1,-0.1660899969795256,-0.1732919311583249,-0.1789358345051261,-1,-0.1845452344137563,-0.0064540654420852,-0.0048440247774124,-0.0076853930950164,-0.010474294424057,-0.0042212903499603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive_le_0.001,False,False,False,False,False,True,False,False,False,False,False,False,positive_le_0p001,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4aa6a5b42a9d5a1a,1,2,4,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4f8180de60ff5016,1,2,16,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65f6f0aad1645746,1,2,15,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86935537a5e256bd,1,2,3,1,23,-4.216529144323439e-05,-1,-1,-1,-1,-1,-0.1073278805994244,-0.1561907877406571,-0.1483196482467107,-0.1055628560332212,-0.0947831216536108,-1,-1,-1,-0.1997147371763484,-0.1558295061602812,-0.1561907877406571,-1,-0.110049473945555,-0.0161023139953613,0.0006544291973114,9.733438491821288e-05,-0.0002229809761047,0.0026556551456451,0.0066873431205749,0.0,-0.0015623569488525,-0.0051249861717224,0.0,0.0,0.0,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91dfe4ebf3c25298,1,2,3,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ae93b0cb5f2752c9,1,2,7,1,23,-1.621068492024813e-06,-1,-1,-1,-1,-1,-0.0293535171357767,-0.0313955549298906,-0.0317631314190453,-0.029585960468287,-0.029613796565451,-1,-1,-1,-0.0325410620201932,-0.0331726087039872,-0.0313955549298906,-1,-0.0288428966161978,-0.000555545091629,-0.000555396080017,0.0003091990947723,0.0003338158130645,-0.0005571246147155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
c4b429aa06c65c18,1,2,5,1,27,2.0200232751698115,27,27,27,27,27,0.0735804685394211,0.4808835852161687,0.5548441151616683,1.3620242861453211,1.5583001921206172,27,27,27,0.8463387101843827,0.3011910267927009,0.4808835852161687,27,0.9062352004194812,0.1346857845783233,0.1347997486591339,0.1274674534797668,0.129752516746521,0.1349766850471496,0.4157445430755615,0.0,0.4090355634689331,-0.0067089796066284,0.0,0.0,0.0,material_positive_gt_0.2,True,True,True,True,True,False,False,False,False,False,False,False,material_positive_gt_0p2,True,True,True,True,False,False,False,False,False,False,False,False,False,False
d124fe4c82a0504a,1,2,14,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
d8a9f79a9b2f5af3,1,2,1,1,22,3.149701463542634,22,22,22,22,22,2.2019307595008084,2.566073995761594,2.879468677854586,2.830347355452081,3.049961982906869,22,22,22,3.545157506668985,2.501455073420266,2.566073995761594,22,4.293542175433725,0.2341140508651733,0.4800265431404114,0.1156190782785415,0.096699446439743,0.4159483760595321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,material_positive_gt_0.2,True,True,True,True,True,True,False,False,False,False,False,False,material_positive_gt_0p2,True,True,True,True,False,False,False,False,False,False,False,False,False,False
d9b829983ef95e41,1,2,17,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dba43762ec9a571c,1,2,3,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fefa06851c7f58a7,1,2,7,1,20,-1.232325807697454,-1,-1,-1,-1,-1,-0.1250783774858456,-0.1020220519537169,-0.0941208815872942,-0.1198045960496609,-0.1326440000919132,20,-1,-1,0.0008002046967647,-0.1090114344648386,-0.1020220519537169,-1,-0.2994055359563198,0.0219396650791168,0.0185592398047447,-0.0635835230350494,-0.0050670504570007,0.0156552046537399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,catastrophe,False,True,False,False,False,True,False,True,False,False,False,False,catastrophe,False,False,False,False,False,False,False,False,False,False,False,False,False,False
185ce8f5060f5856,1,2,1,0,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6b5577a2a92d5e63,1,2,14,1,4,-4.862848371267603e-05,-1,-1,-1,-1,-1,-0.1219906322737365,-0.1866524133712064,-0.186041740119498,-0.0988614840376281,-0.1103604810598931,-1,-1,-1,-0.2085284671017964,-0.1756913333971272,-0.1866524133712064,-1,-0.2189419073579723,-0.0150828659534454,-0.0150828659534454,-0.0150828659534454,-0.0150828659534454,-0.0150828659534454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6d5d40bcf2f153a8,1,2,28,1,11,0.0014631343937406,11,11,11,-1,-1,0.04693156707531,0.0283697707036176,0.0251423253017922,-0.0143834366852242,-0.0326075704198143,11,11,11,0.0191560662999111,0.0307342054884095,0.0283697707036176,11,0.0158137301081092,-0.0048410519957542,-0.0048410519957542,-0.0048410519957542,-0.0048410519957542,-0.0048410519957542,0.1376566067337989,0.0,0.0,-0.1376566067337989,0.0,0.0,0.0,positive_0.001_to_0.01,True,True,True,True,True,False,False,False,False,False,False,False,positive_0p001_to_0p01,True,True,False,False,False,False,False,True,False,True,False,False,False,False
8ce184b9fe795518,1,2,12,1,12,0.0,-1,-1,-1,-1,-1,-0.2064090888528929,-0.2064090888528929,-0.2064090888528929,-0.2064090888528929,-0.2064090888528929,-1,-1,-1,-0.2064090888528929,-0.2064090888528929,-0.2064090888528929,-1,-0.2064090888528929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,False,False,False,False,False,True,False,False,False,False,False,False,mild_harm,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ae75c379fc4f5ac0,1,2,15,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bc30bddda7655472,1,2,17,1,-1,,-1,-1,-1,-1,-1,,,,,,-1,-1,-1,,,,-1,,,,,,,,,,,,,,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,no_rsm_proposal,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ec003315c7f8544e,1,2,13,1,7,1.625132601845264,7,7,7,7,7,1.353453065244092,1.3759625949950662,1.3802273061056458,1.324177778747163,1.322915580124328,7,7,7,1.391798100229383,1.3725595350717592,1.3759625949950662,7,1.3447987357971003,0.0066832453012466,0.0066220685839653,-0.0089811235666275,0.0056031644344329,0.0065962746739387,2.7524185180664062,0.0,0.0,0.0,0.0,2.7524185180664062,0.0,material_positive_gt_0.2,True,True,True,True,True,False,False,False,False,False,False,False,material_positive_gt_0p2,True,True,True,True,False,False,False,False,False,False,False,False,False,False
f80967dcb45f5879,1,2,25,1,25,-8.79884749651616e-05,25,25,25,25,25,0.099576536580388,0.0888958325963292,0.0894936702584379,0.108766342952642,0.1066444263604324,25,25,25,0.0913312707963055,0.0889536577609895,0.0888958325963292,25,0.0409993076764014,-0.0014370828866958,-0.001434102654457,-0.0188035666942596,-0.0016813576221466,-0.001408964395523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mild_harm,True,True,True,True,True,True,False,False,False,False,False,False,mild_harm,True,True,True,True,False,False,False,False,False,False,False,False,False,False
